44 ,0,1:51.297
5 ,0.705 ,1:52.002
6 ,1.643 ,1:52.940
3 ,3.197 ,1:54.494
19 ,4.446 ,1:55.743
26 ,5.100 ,1:56.397
27 ,6.303 ,1:57.600
9 ,6.749 ,1:58.046
33 ,7.476 ,1:58.773
8 ,7.839 ,1:59.136
55 ,8.771 ,2:00.068
7 ,9.267 ,2:00.564
12 ,9.369 ,2:00.666
77 ,9.624 ,2:00.921
14 ,10.331 ,2:01.628
11 ,10.650 ,2:01.947
22 ,11.266 ,2:02.563
98 ,12.647 ,2:03.944
13 ,PIT  ,2:44.733
44 ,0,1:46.505
5 ,1.030 ,1:46.830
6 ,2.318 ,1:47.180
3 ,4.108 ,1:47.416
19 ,6.088 ,1:48.147
26 ,7.091 ,1:48.496
27 ,8.593 ,1:48.795
9 ,9.059 ,1:48.815
8 ,10.197 ,1:48.863
33 ,10.255 ,1:49.284
55 ,10.900 ,1:48.634
77 ,13.400 ,1:50.281
11 ,14.614 ,1:50.469
14 ,15.201 ,1:51.375
22 ,15.659 ,1:50.898
98 ,18.895 ,1:52.753
12 ,PIT  ,1:56.091
7 ,PIT  ,2:32.942
13 ,86.568 ,2:19.637
44,0,1:46.996
5 ,0.829 ,1:46.795
6 ,2.336 ,1:47.014
3 ,4.897 ,1:47.785
19 ,7.250 ,1:48.158
26 ,8.171 ,1:48.076
27 ,10.450 ,1:48.853
9 ,10.823 ,1:48.760
8 ,11.536 ,1:48.335
33 ,12.444 ,1:49.185
55 ,12.723 ,1:48.819
77 ,13.788 ,1:47.384
11 ,16.990 ,1:49.372
14 ,18.455 ,1:50.250
22 ,19.132 ,1:50.469
98 ,24.134 ,1:52.235
12 ,51.808 ,2:19.849
7 ,92.661 ,2:23.953
13 ,98.191 ,1:58.619
5 ,0,2:09.884
44 ,PIT  ,2:11.570
6 ,PIT  ,2:12.990
3 ,PIT  ,2:12.388
19 ,PIT  ,2:13.180
26 ,PIT  ,2:13.743
27 ,11.928 ,2:12.191
8 ,12.537 ,2:11.714
55 ,13.873 ,2:11.863
33 ,PIT  ,2:14.497
77 ,PIT  ,2:14.568
11 ,19.608 ,2:13.331
14 ,PIT  ,2:18.361
98 ,31.803 ,2:18.382
22 ,PIT  ,2:23.593
12 ,60.752 ,2:19.657
7 ,98.095 ,2:16.147
13 ,106.766 ,2:19.288
5,0,2:29.327
27 ,0.559 ,2:17.958
8 ,2.122 ,2:18.912
55 ,3.694 ,2:19.148
11 ,8.598 ,2:18.317
44 ,13.448 ,2:41.918
3 ,18.808 ,2:41.563
19 ,19.989 ,2:39.599
6 ,21.081 ,2:45.795
26 ,25.536 ,2:43.662
98 ,PIT  ,2:24.906
33 ,29.001 ,2:42.100
77 ,29.116 ,2:40.800
14 ,35.640 ,2:38.864
22 ,49.409 ,2:46.724
12 ,51.034 ,2:19.609
7 ,58.515 ,1:49.747
13 ,81.124 ,2:03.685
5,0,2:36.358
27 ,1.262 ,2:37.061
8 ,1.755 ,2:35.991
55 ,2.176 ,2:34.840
11 ,2.704 ,2:30.464
44 ,3.632 ,2:26.542
3 ,4.611 ,2:22.161
19 ,5.349 ,2:21.718
6 ,5.602 ,2:20.879
33 ,6.653 ,2:14.010
26 ,6.769 ,2:17.591
77 ,7.375 ,2:14.617
14 ,8.772 ,2:09.490
22 ,14.042 ,2:00.991
98 ,14.219 ,2:23.195
7 ,19.914 ,1:57.757
12 ,20.143 ,2:05.467
13 ,32.795 ,1:48.029
5,0,1:46.037
27 ,3.736 ,1:48.511
8 ,4.436 ,1:48.718
55 ,5.020 ,1:48.881
44 ,5.880 ,1:48.285
3 ,6.821 ,1:48.247
19 ,7.878 ,1:48.566
11 ,8.214 ,1:51.547
6 ,8.426 ,1:48.861
33 ,8.887 ,1:48.271
26 ,9.270 ,1:48.538
77 ,9.528 ,1:48.190
14 ,11.307 ,1:48.572
22 ,16.326 ,1:48.321
7 ,20.411 ,1:46.534
98 ,20.848 ,1:52.666
12 ,22.876 ,1:48.770
13 ,33.903 ,1:47.145
5,0,1:46.216
27 ,5.882 ,1:48.362
8 ,6.513 ,1:48.293
55 ,7.222 ,1:48.418
44 ,7.663 ,1:47.999
3 ,8.498 ,1:47.893
19 ,9.042 ,1:47.380
6 ,9.651 ,1:47.441
33 ,11.188 ,1:48.517
26 ,11.771 ,1:48.717
77 ,13.262 ,1:49.950
11 ,13.897 ,1:51.899
14 ,14.401 ,1:49.310
22 ,18.491 ,1:48.381
7 ,20.960 ,1:46.765
12 ,25.311 ,1:48.651
98 ,25.993 ,1:51.361
13 ,35.062 ,1:47.375
5,0,1:46.326
27 ,7.796 ,1:48.240
8 ,8.303 ,1:48.116
55 ,9.059 ,1:48.163
44 ,9.413 ,1:48.076
3 ,10.232 ,1:48.060
6 ,10.849 ,1:47.524
19 ,10.967 ,1:48.251
33 ,12.648 ,1:47.786
26 ,13.675 ,1:48.230
77 ,14.002 ,1:47.066
11 ,17.044 ,1:49.473
14 ,17.330 ,1:49.255
22 ,20.741 ,1:48.576
7 ,21.192 ,1:46.558
12 ,26.318 ,1:47.333
98 ,30.670 ,1:51.003
13 ,36.485 ,1:47.749
5,0,1:46.264
44 ,9.995 ,1:46.846
27 ,10.034 ,1:48.502
8 ,10.977 ,1:48.938
55 ,11.502 ,1:48.707
3 ,12.038 ,1:48.070
6 ,12.505 ,1:47.920
19 ,13.181 ,1:48.478
33 ,14.067 ,1:47.683
77 ,14.417 ,1:46.679
26 ,16.378 ,1:48.967
11 ,19.990 ,1:49.210
14 ,21.046 ,1:49.980
7 ,21.942 ,1:47.014
22 ,23.658 ,1:49.181
12 ,27.322 ,1:47.268
98 ,35.702 ,1:51.296
13 ,37.967 ,1:47.746
5,0,1:46.470
44 ,9.902 ,1:46.377
27 ,12.960 ,1:49.396
8 ,13.805 ,1:49.298
55 ,14.283 ,1:49.251
3 ,14.333 ,1:48.765
6 ,14.765 ,1:48.730
19 ,15.334 ,1:48.623
77 ,15.966 ,1:48.019
33 ,16.493 ,1:48.896
26 ,18.207 ,1:48.299
11 ,22.468 ,1:48.948
7 ,23.109 ,1:47.637
14 ,23.389 ,1:48.813
22 ,26.190 ,1:49.002
12 ,28.749 ,1:47.897
13 ,39.727 ,1:48.230
98 ,40.375 ,1:51.143
5,0,1:46.210
44 ,10.044 ,1:46.352
27 ,15.621 ,1:48.871
8 ,16.088 ,1:48.493
6 ,17.048 ,1:48.493
55 ,17.309 ,1:49.236
3 ,17.866 ,1:49.743
19 ,18.403 ,1:49.279
77 ,19.041 ,1:49.285
33 ,19.799 ,1:49.516
26 ,20.296 ,1:48.299
11 ,25.293 ,1:49.035
7 ,25.399 ,1:48.500
14 ,26.383 ,1:49.204
22 ,28.784 ,1:48.804
12 ,30.799 ,1:48.260
13 ,41.214 ,1:47.697
98 ,45.502 ,1:51.337
5,0,1:46.677
44 ,9.715 ,1:46.348
27 ,18.335 ,1:49.391
6 ,18.452 ,1:48.081
8 ,19.387 ,1:49.976
55 ,20.188 ,1:49.556
3 ,20.759 ,1:49.570
19 ,20.981 ,1:49.255
77 ,21.447 ,1:49.083
33 ,21.989 ,1:48.867
26 ,22.406 ,1:48.787
7 ,25.697 ,1:46.975
11 ,28.534 ,1:49.918
14 ,28.952 ,1:49.246
22 ,30.977 ,1:48.870
12 ,32.346 ,1:48.224
13 ,42.243 ,1:47.706
98 ,50.287 ,1:51.462
5,0,1:46.649
44 ,9.228 ,1:46.162
6 ,18.284 ,1:46.481
27 ,22.022 ,1:50.336
8 ,22.736 ,1:49.998
19 ,23.341 ,1:49.009
77 ,24.396 ,1:49.598
3 ,24.462 ,1:50.352
33 ,25.071 ,1:49.731
26 ,25.812 ,1:50.055
55 ,PIT  ,1:54.338
7 ,PIT  ,1:51.539
14 ,31.826 ,1:49.523
11 ,31.896 ,1:50.011
22 ,33.347 ,1:49.019
12 ,34.345 ,1:48.648
13 ,43.769 ,1:48.175
98 ,55.277 ,1:51.639
5,0,1:46.710
44 ,9.013 ,1:46.495
6 ,17.831 ,1:46.257
19 ,25.561 ,1:48.930
77 ,26.325 ,1:48.639
3 ,27.379 ,1:49.627
33 ,27.849 ,1:49.488
27 ,PIT  ,1:53.114
26 ,28.661 ,1:49.559
8 ,PIT  ,1:54.886
14 ,34.627 ,1:49.511
11 ,35.084 ,1:49.898
22 ,36.365 ,1:49.728
12 ,37.150 ,1:49.515
13 ,45.655 ,1:48.596
55 ,47.760 ,2:06.593
7 ,48.411 ,2:04.534
98 ,60.624 ,1:52.057
5,0,1:46.946
44 ,8.791 ,1:46.724
6 ,17.143 ,1:46.258
19 ,25.955 ,1:47.340
77 ,27.282 ,1:47.903
3 ,29.441 ,1:49.008
33 ,29.948 ,1:49.045
26 ,30.747 ,1:49.032
14 ,36.677 ,1:48.996
22 ,38.973 ,1:49.554
11 ,39.057 ,1:50.919
12 ,39.707 ,1:49.503
13 ,47.339 ,1:48.630
7 ,47.421 ,1:45.956
55 ,47.811 ,1:46.997
27 ,50.479 ,2:08.999
8 ,50.491 ,2:06.525
98 ,65.465 ,1:51.787
5 ,PIT  ,1:51.047
44 ,4.102 ,1:46.358
6 ,12.206 ,1:46.110
19 ,21.993 ,1:47.085
77 ,23.554 ,1:47.319
33 ,28.135 ,1:49.234
3 ,28.825 ,1:50.431
26 ,29.136 ,1:49.436
14 ,34.090 ,1:48.460
22 ,37.481 ,1:49.555
12 ,39.173 ,1:50.513
7 ,41.746 ,1:45.372
11 ,PIT  ,1:55.579
55 ,44.081 ,1:47.317
8 ,46.277 ,1:46.833
13 ,46.907 ,1:50.615
27 ,48.267 ,1:48.835
98 ,66.977 ,1:52.559
44,0,1:46.709
6 ,8.094 ,1:46.699
5 ,12.712 ,2:03.523
19 ,18.835 ,1:47.653
77 ,20.534 ,1:47.791
33 ,25.756 ,1:48.432
26 ,26.907 ,1:48.582
14 ,31.812 ,1:48.533
3 ,PIT  ,1:54.534
22 ,36.108 ,1:49.438
7 ,36.738 ,1:45.803
12 ,37.117 ,1:48.755
55 ,40.056 ,1:46.786
8 ,41.821 ,1:46.355
27 ,46.122 ,1:48.666
13 ,PIT  ,1:52.960
11 ,59.877 ,2:07.099
98 ,69.516 ,1:53.350
44,0,1:47.028
6 ,7.445 ,1:46.379
5 ,10.136 ,1:44.452
19 ,19.502 ,1:47.695
77 ,21.548 ,1:48.042
33 ,27.285 ,1:48.557
26 ,28.942 ,1:49.063
14 ,33.372 ,1:48.588
7 ,35.233 ,1:45.523
22 ,39.198 ,1:50.118
55 ,40.308 ,1:47.280
8 ,41.258 ,1:46.465
12 ,42.185 ,1:52.096
27 ,47.385 ,1:48.291
3 ,52.868 ,2:07.348
11 ,59.274 ,1:46.425
98 ,76.008 ,1:53.520
13 ,80.237 ,2:18.209
44,0,1:46.761
6 ,7.252 ,1:46.568
5 ,8.271 ,1:44.896
19 ,20.411 ,1:47.670
77 ,22.763 ,1:47.976
26 ,31.792 ,1:49.611
33 ,PIT  ,1:52.373
7 ,34.756 ,1:46.284
14 ,35.217 ,1:48.606
55 ,41.464 ,1:47.917
22 ,41.546 ,1:49.109
8 ,41.875 ,1:47.378
12 ,PIT  ,1:53.289
27 ,48.725 ,1:48.101
3 ,52.369 ,1:46.262
11 ,59.340 ,1:46.827
13 ,79.891 ,1:46.415
98 ,83.075 ,1:53.828
44,0,1:46.854
5 ,7.123 ,1:45.706
6 ,7.508 ,1:47.110
19 ,21.671 ,1:48.114
77 ,23.701 ,1:47.792
7 ,33.676 ,1:45.774
26 ,PIT  ,1:52.210
8 ,41.732 ,1:46.711
55 ,43.462 ,1:48.852
22 ,PIT  ,1:54.608
27 ,50.295 ,1:48.424
3 ,52.278 ,1:46.763
33 ,52.732 ,2:06.689
14 ,PIT  ,2:09.704
11 ,59.349 ,1:46.863
12 ,68.859 ,2:07.000
13 ,79.715 ,1:46.678
98 ,90.865 ,1:54.644
44,0,1:46.793
5 ,5.055 ,1:44.725
6 ,7.793 ,1:47.078
19 ,22.776 ,1:47.898
77 ,24.988 ,1:48.080
7 ,32.410 ,1:45.527
8 ,40.820 ,1:45.881
55 ,43.493 ,1:46.824
27 ,51.327 ,1:47.825
3 ,52.138 ,1:46.653
33 ,52.434 ,1:46.495
26 ,56.491 ,2:06.136
11 ,59.640 ,1:47.084
12 ,67.606 ,1:45.540
22 ,69.839 ,2:07.332
13 ,79.080 ,1:46.158
98 ,PIT  ,1:59.043
44,0,1:47.498
5 ,2.540 ,1:44.983
6 ,7.590 ,1:47.295
19 ,23.356 ,1:48.078
77 ,25.794 ,1:48.304
7 ,30.618 ,1:45.706
8 ,40.167 ,1:46.845
55 ,43.280 ,1:47.285
27 ,51.499 ,1:47.670
33 ,51.729 ,1:46.793
3 ,52.618 ,1:47.978
26 ,54.740 ,1:45.747
11 ,59.401 ,1:47.259
12 ,66.512 ,1:46.404
22 ,69.428 ,1:47.087
13 ,77.946 ,1:46.364
5,0,1:44.964
44 ,PIT  ,1:52.137
6 ,7.657 ,1:47.571
98 ,1 LAP ,2:12.314
77 ,27.495 ,1:49.205
19 ,PIT  ,1:52.639
7 ,29.247 ,1:46.133
8 ,39.709 ,1:47.046
55 ,43.305 ,1:47.529
33 ,50.674 ,1:46.449
27 ,53.144 ,1:49.149
3 ,53.592 ,1:48.478
26 ,53.872 ,1:46.636
11 ,59.280 ,1:47.383
12 ,65.904 ,1:46.896
22 ,69.197 ,1:47.273
13 ,76.994 ,1:46.552
5,0,1:44.952
6 ,10.363 ,1:47.658
44 ,24.221 ,2:04.540
98 ,1 LAP ,1:49.666
7 ,31.600 ,1:47.305
77 ,PIT  ,1:53.996
8 ,41.250 ,1:46.493
55 ,45.667 ,1:47.314
19 ,49.300 ,2:05.761
33 ,52.214 ,1:46.492
27 ,56.824 ,1:48.632
3 ,57.096 ,1:48.456
26 ,57.356 ,1:48.436
11 ,61.641 ,1:47.313
12 ,67.927 ,1:46.975
22 ,71.602 ,1:47.357
13 ,78.615 ,1:46.573
5,0,1:45.058
6 ,PIT  ,1:51.325
44 ,23.180 ,1:44.017
98 ,1 LAP ,1:51.157
7 ,32.673 ,1:46.131
8 ,PIT  ,1:50.611
55 ,48.080 ,1:47.471
19 ,50.186 ,1:45.944
33 ,53.154 ,1:45.998
77 ,56.441 ,2:04.960
27 ,61.808 ,1:50.042
3 ,62.326 ,1:50.288
11 ,64.177 ,1:47.594
26 ,66.030 ,1:53.732
12 ,70.384 ,1:47.515
22 ,74.065 ,1:47.521
13 ,80.297 ,1:46.740
5,0,1:45.287
44 ,22.186 ,1:44.293
7 ,33.672 ,1:46.286
6 ,35.433 ,2:04.090
98 ,1 LAP ,1:53.480
55 ,50.147 ,1:47.354
19 ,51.204 ,1:46.305
33 ,53.846 ,1:45.979
77 ,56.349 ,1:45.195
27 ,64.732 ,1:48.211
3 ,64.865 ,1:47.826
11 ,66.853 ,1:47.963
26 ,67.337 ,1:46.594
8 ,67.843 ,2:06.327
12 ,72.316 ,1:47.219
22 ,75.684 ,1:46.906
13 ,81.978 ,1:46.968
5,0,1:45.336
44 ,20.826 ,1:43.976
7 ,34.697 ,1:46.361
6 ,34.752 ,1:44.655
98 ,1 LAP ,1:50.400
55 ,52.122 ,1:47.311
19 ,52.546 ,1:46.678
33 ,54.565 ,1:46.055
77 ,56.364 ,1:45.351
3 ,66.329 ,1:46.800
27 ,69.004 ,1:49.608
11 ,69.469 ,1:47.952
26 ,69.732 ,1:47.731
8 ,69.791 ,1:47.284
12 ,74.127 ,1:47.147
22 ,77.612 ,1:47.264
13 ,83.368 ,1:46.726
5,0,1:45.033
44 ,20.262 ,1:44.469
