11 ,26.431 ,1:34.461
22 ,28.146 ,1:34.611
30 ,29.264 ,1:34.757
94 ,30.940 ,1:34.821
77 ,31.360 ,1:33.927
9 ,33.333 ,1:36.119
20 ,1 LAP ,1:35.742
12 ,35.611 ,1:35.640
8 ,36.099 ,1:35.463
88 ,38.006 ,1:35.719
21 ,38.805 ,1:35.978
55 ,39.029 ,1:37.863
5 ,0,1:32.571
7 ,2.523 ,1:32.598
6 ,3.755 ,1:32.581
33 ,10.451 ,1:33.900
44 ,11.449 ,1:34.233
3 ,16.461 ,1:32.855
19 ,19.499 ,1:36.129
27 ,23.448 ,1:33.855
14 ,27.005 ,1:34.455
11 ,28.157 ,1:34.297
22 ,30.204 ,1:34.629
30 ,31.535 ,1:34.842
77 ,32.373 ,1:33.584
94 ,34.185 ,1:35.816
9 ,36.398 ,1:35.636
20 ,1 LAP ,1:35.633
8 ,38.879 ,1:35.351
55 ,40.702 ,1:34.244
21 ,43.002 ,1:36.768
88 ,44.137 ,1:38.702
12 ,PIT  ,1:56.813
5 ,0,1:32.960
7 ,2.496 ,1:32.933
6 ,3.476 ,1:32.681
33 ,11.338 ,1:33.847
44 ,12.269 ,1:33.780
3 ,16.209 ,1:32.708
27 ,24.582 ,1:34.094
14 ,28.805 ,1:34.760
11 ,29.911 ,1:34.714
22 ,31.895 ,1:34.651
30 ,33.354 ,1:34.779
77 ,33.840 ,1:34.427
19 ,PIT  ,1:51.982
8 ,40.771 ,1:34.852
55 ,40.939 ,1:33.197
20 ,1 LAP ,1:37.304
21 ,44.638 ,1:34.596
88 ,47.784 ,1:36.607
9 ,PIT  ,1:54.650
94 ,PIT  ,1:57.340
12 ,64.957 ,1:38.064
5 ,0,1:33.014
7 ,2.772 ,1:33.290
33 ,13.022 ,1:34.698
44 ,13.540 ,1:34.285
6 ,PIT  ,1:50.969
27 ,25.943 ,1:34.375
11 ,31.697 ,1:34.800
3 ,PIT  ,1:50.524
22 ,34.098 ,1:35.217
77 ,36.834 ,1:36.008
55 ,40.079 ,1:32.154
8 ,43.070 ,1:35.313
19 ,43.611 ,1:38.104
20 ,1 LAP ,1:37.254
21 ,46.882 ,1:35.258
14 ,PIT  ,1:52.637
30 ,PIT  ,1:57.100
9 ,64.402 ,1:39.328
12 ,65.463 ,1:33.520
94 ,66.987 ,1:41.436
88 ,PIT  ,1:56.553
7 ,0,1:33.900
44 ,12.014 ,1:35.146
5 ,PIT  ,1:50.574
6 ,19.501 ,1:34.742
27 ,25.389 ,1:36.118
11 ,29.327 ,1:34.302
33 ,PIT  ,1:53.474
22 ,33.075 ,1:35.649
77 ,33.836 ,1:33.674
3 ,34.041 ,1:36.994
55 ,35.692 ,1:32.285
19 ,39.283 ,1:32.344
8 ,41.503 ,1:35.105
20 ,1 LAP ,1:35.206
21 ,45.535 ,1:35.325
14 ,49.704 ,1:37.948
30 ,60.120 ,1:39.352
9 ,61.672 ,1:33.942
12 ,62.464 ,1:33.673
94 ,64.017 ,1:33.702
88 ,75.865 ,1:41.214
7 ,0,1:34.049
44 ,11.824 ,1:33.859
5 ,15.457 ,1:35.604
6 ,16.750 ,1:31.298
27 ,25.690 ,1:34.350
11 ,30.126 ,1:34.848
3 ,33.544 ,1:33.552
22 ,35.223 ,1:36.197
33 ,35.652 ,1:39.877
55 ,36.825 ,1:35.182
77 ,37.412 ,1:37.625
19 ,38.646 ,1:33.412
8 ,41.689 ,1:34.235
20 ,1 LAP ,1:34.927
21 ,46.340 ,1:34.854
14 ,48.208 ,1:32.553
30 ,59.026 ,1:32.955
9 ,61.748 ,1:34.125
12 ,62.349 ,1:33.934
94 ,63.685 ,1:33.717
88 ,75.677 ,1:33.861
7 ,0,1:34.176
44 ,11.857 ,1:34.209
5 ,12.038 ,1:30.757
6 ,14.556 ,1:31.982
27 ,26.363 ,1:34.849
11 ,31.604 ,1:35.654
3 ,31.671 ,1:32.303
33 ,33.255 ,1:31.779
55 ,35.802 ,1:33.153
19 ,39.013 ,1:34.543
77 ,39.685 ,1:36.449
8 ,42.067 ,1:34.554
21 ,46.864 ,1:34.700
14 ,47.155 ,1:33.123
20 ,1 LAP ,1:37.999
22 ,PIT  ,1:55.900
30 ,58.088 ,1:33.238
9 ,61.464 ,1:33.892
12 ,62.338 ,1:34.165
94 ,63.669 ,1:34.160
88 ,75.348 ,1:33.847
5 ,0,1:31.809
6 ,3.998 ,1:33.289
7 ,PIT  ,1:53.141
3 ,20.344 ,1:32.520
44 ,PIT  ,1:53.739
33 ,22.616 ,1:33.208
55 ,25.047 ,1:33.092
19 ,27.876 ,1:32.710
77 ,30.271 ,1:34.433
8 ,32.363 ,1:34.143
27 ,PIT  ,1:52.729
21 ,37.278 ,1:34.261
14 ,37.850 ,1:34.542
20 ,1 LAP ,1:35.084
11 ,PIT  ,1:57.573
30 ,47.693 ,1:33.452
9 ,51.971 ,1:34.354
12 ,53.456 ,1:34.965
22 ,53.514 ,1:40.414
94 ,55.167 ,1:35.345
88 ,65.402 ,1:33.901
5 ,0,1:39.423
6 ,5.291 ,1:40.716
7 ,18.780 ,1:48.909
3 ,27.891 ,1:46.970
33 ,30.635 ,1:47.442
55 ,36.181 ,1:50.557
44 ,38.985 ,1:56.659
19 ,40.477 ,1:52.024
8 ,44.233 ,1:51.293
77 ,PIT  ,2:06.484
27 ,57.842 ,2:02.020
30 ,67.726 ,1:59.456
11 ,70.993 ,2:05.086
9 ,73.449 ,2:00.901
22 ,74.498 ,2:00.407
20 ,PIT  ,2:15.143
12 ,77.100 ,2:03.067
94 ,78.599 ,2:02.855
88 ,89.111 ,2:03.132
5 ,PIT  ,3:21.551
6 ,PIT  ,3:19.132
7 ,PIT  ,3:08.276
3 ,PIT  ,3:10.570
33 ,PIT  ,3:09.398
20 ,PIT  ,12:09.123
55 ,PIT  ,20:42.495
44 ,PIT  ,20:43.047
19 ,PIT  ,20:43.269
8 ,PIT  ,20:41.349
27 ,PIT  ,20:29.799
77 ,PIT  ,20:31.528
30 ,PIT  ,20:23.356
11 ,PIT  ,20:21.249
9 ,PIT  ,20:22.582
22 ,PIT  ,20:23.874
12 ,PIT  ,20:22.819
94 ,PIT  ,20:23.494
20 ,103.716, 8:20.454
5 ,0 ,20:13.527
6 ,0.680 ,20:11.335
7 ,1.821 ,20:09.843
3 ,2.217 ,19:58.834
33 ,2.447 ,19:57.492
55 ,3.059 ,2:19.461
44 ,3.331 ,2:16.377
19 ,4.099 ,2:15.431
8 ,5.044 ,2:14.540
27 ,5.261 ,2:12.698
77 ,5.873 ,2:12.091
30 ,6.490 ,2:10.486
11 ,7.283 ,2:10.119
9 ,8.253 ,2:07.300
22 ,8.370 ,2:05.076
12 ,9.085 ,2:04.244
94 ,10.004 ,2:02.989
20 ,10.856 ,2:00.667
5 ,0,1:30.524
6 ,1.362 ,1:31.206
7 ,2.544 ,1:31.247
3 ,4.094 ,1:32.401
33 ,4.699 ,1:32.776
55 ,5.468 ,1:32.933
44 ,6.188 ,1:33.381
19 ,7.351 ,1:33.776
8 ,8.318 ,1:33.798
27 ,9.212 ,1:34.475
77 ,9.675 ,1:34.326
30 ,10.488 ,1:34.522
11 ,10.907 ,1:34.148
22 ,11.059 ,1:33.213
9 ,14.835 ,1:37.106
12 ,15.253 ,1:36.692
94 ,15.701 ,1:36.221
20 ,16.333 ,1:36.001
5 ,0,1:30.374
6 ,1.545 ,1:30.557
7 ,2.871 ,1:30.701
3 ,5.190 ,1:31.470
33 ,6.065 ,1:31.740
55 ,6.819 ,1:31.725
44 ,7.582 ,1:31.768
19 ,9.793 ,1:32.816
8 ,11.054 ,1:33.110
27 ,12.352 ,1:33.514
77 ,13.027 ,1:33.726
30 ,14.035 ,1:33.921
22 ,14.510 ,1:33.825
11 ,15.276 ,1:34.743
9 ,18.987 ,1:34.526
12 ,19.616 ,1:34.737
20 ,21.513 ,1:35.554
94 ,22.083 ,1:36.756
5 ,0,1:30.207
6 ,2.026 ,1:30.688
3 ,6.428 ,1:31.445
33 ,7.455 ,1:31.597
55 ,8.356 ,1:31.744
44 ,9.103 ,1:31.728
19 ,12.497 ,1:32.911
8 ,14.112 ,1:33.265
27 ,15.472 ,1:33.327
77 ,16.183 ,1:33.363
30 ,17.588 ,1:33.760
22 ,18.213 ,1:33.910
11 ,19.125 ,1:34.056
9 ,23.389 ,1:34.609
12 ,23.894 ,1:34.485
20 ,24.759 ,1:33.453
94 ,26.072 ,1:34.196
5 ,0,1:29.951
6 ,3.014 ,1:30.939
3 ,7.755 ,1:31.278
33 ,9.189 ,1:31.685
55 ,10.076 ,1:31.671
44 ,10.936 ,1:31.784
19 ,15.306 ,1:32.760
8 ,17.482 ,1:33.321
27 ,19.046 ,1:33.525
77 ,19.501 ,1:33.269
30 ,21.186 ,1:33.549
22 ,22.113 ,1:33.851
11 ,22.850 ,1:33.676
9 ,28.499 ,1:35.061
12 ,28.944 ,1:35.001
20 ,29.632 ,1:34.824
94 ,30.396 ,1:34.275
5 ,0,1:30.185
6 ,3.730 ,1:30.901
3 ,9.023 ,1:31.453
33 ,11.046 ,1:32.042
55 ,12.009 ,1:32.118
44 ,12.633 ,1:31.882
19 ,17.896 ,1:32.775
8 ,20.789 ,1:33.492
27 ,22.392 ,1:33.531
77 ,22.702 ,1:33.386
30 ,24.629 ,1:33.628
22 ,26.049 ,1:34.121
11 ,26.993 ,1:34.328
9 ,33.147 ,1:34.833
12 ,33.633 ,1:34.874
20 ,34.260 ,1:34.813
94 ,35.135 ,1:34.924
5 ,0,1:30.719
6 ,3.940 ,1:30.929
3 ,9.821 ,1:31.517
33 ,12.501 ,1:32.174
55 ,13.456 ,1:32.166
44 ,14.294 ,1:32.380
19 ,19.980 ,1:32.803
8 ,24.166 ,1:34.096
27 ,25.067 ,1:33.394
77 ,25.705 ,1:33.722
30 ,27.607 ,1:33.697
22 ,29.623 ,1:34.293
11 ,30.226 ,1:33.952
9 ,37.197 ,1:34.769
20 ,39.133 ,1:35.592
94 ,40.205 ,1:35.789
12 ,40.971 ,1:38.057
5 ,0,1:31.764
6 ,3.107 ,1:30.931
3 ,9.902 ,1:31.845
33 ,12.917 ,1:32.180
55 ,14.041 ,1:32.349
44 ,14.669 ,1:32.139
19 ,20.746 ,1:32.530
8 ,25.829 ,1:33.427
27 ,26.949 ,1:33.646
77 ,27.337 ,1:33.396
30 ,29.480 ,1:33.637
22 ,32.387 ,1:34.528
11 ,32.842 ,1:34.380
9 ,40.449 ,1:35.016
20 ,42.018 ,1:34.649
94 ,43.005 ,1:34.564
12 ,44.476 ,1:35.269
5 ,0,1:31.454
6 ,3.022 ,1:31.369
3 ,10.402 ,1:31.954
33 ,13.814 ,1:32.351
55 ,15.204 ,1:32.617
44 ,15.822 ,1:32.607
19 ,22.344 ,1:33.052
8 ,28.171 ,1:33.796
27 ,28.937 ,1:33.442
77 ,29.727 ,1:33.844
30 ,31.986 ,1:33.960
22 ,35.370 ,1:34.437
11 ,35.737 ,1:34.349
20 ,45.126 ,1:34.562
94 ,46.648 ,1:35.097
12 ,47.691 ,1:34.669
9 ,PIT  ,1:48.103
5 ,0,1:31.507
6 ,3.206 ,1:31.691
3 ,10.789 ,1:31.894
33 ,14.656 ,1:32.349
55 ,16.114 ,1:32.417
44 ,16.831 ,1:32.516
19 ,23.649 ,1:32.812
8 ,30.118 ,1:33.454
27 ,30.916 ,1:33.486
77 ,31.492 ,1:33.272
30 ,33.978 ,1:33.499
11 ,38.632 ,1:34.402
22 ,39.735 ,1:35.872
20 ,47.631 ,1:34.012
94 ,49.647 ,1:34.506
12 ,51.042 ,1:34.858
9 ,68.043 ,1:42.452
5 ,0,1:31.809
6 ,3.296 ,1:31.899
3 ,11.024 ,1:32.044
33 ,15.229 ,1:32.382
55 ,16.841 ,1:32.536
44 ,17.481 ,1:32.459
19 ,24.637 ,1:32.797
8 ,31.757 ,1:33.448
27 ,32.857 ,1:33.750
77 ,33.370 ,1:33.687
30 ,35.695 ,1:33.526
11 ,40.086 ,1:33.263
22 ,43.355 ,1:35.429
20 ,49.549 ,1:33.727
94 ,52.440 ,1:34.602
12 ,53.654 ,1:34.421
9 ,70.856 ,1:34.622
5 ,0,1:32.003
6 ,3.093 ,1:31.800
3 ,11.246 ,1:32.225
33 ,15.583 ,1:32.357
55 ,17.532 ,1:32.694
44 ,18.103 ,1:32.625
19 ,25.585 ,1:32.951
8 ,33.310 ,1:33.556
27 ,34.171 ,1:33.317
77 ,35.071 ,1:33.704
30 ,37.257 ,1:33.565
11 ,41.025 ,1:32.942
20 ,51.085 ,1:33.539
94 ,55.270 ,1:34.833
12 ,56.100 ,1:34.449
22 ,PIT  ,1:53.550
9 ,73.389 ,1:34.536
5 ,0,1:32.228
6 ,2.750 ,1:31.885
3 ,11.483 ,1:32.465
33 ,16.307 ,1:32.952
44 ,19.689 ,1:33.814
19 ,25.918 ,1:32.561
8 ,34.302 ,1:33.220
27 ,35.545 ,1:33.602
77 ,36.326 ,1:33.483
55 ,PIT  ,1:53.053
30 ,38.468 ,1:33.439
11 ,41.849 ,1:33.052
20 ,52.365 ,1:33.508
94 ,57.322 ,1:34.280
12 ,58.026 ,1:34.154
22 ,70.440 ,1:37.766
9 ,75.664 ,1:34.503
5 ,0,1:32.227
6 ,2.336 ,1:31.813
3 ,11.792 ,1:32.536
44 ,18.866 ,1:31.404
19 ,26.432 ,1:32.741
8 ,35.714 ,1:33.639
27 ,36.935 ,1:33.617
77 ,37.608 ,1:33.509
30 ,40.699 ,1:34.458
33 ,PIT  ,1:58.684
11 ,43.112 ,1:33.490
55 ,43.463 ,1:37.333
20 ,53.723 ,1:33.585
12 ,60.221 ,1:34.422
22 ,69.898 ,1:31.685
9 ,78.650 ,1:35.213
94 ,PIT  ,1:54.777
5 ,0,1:32.795
6 ,1.656 ,1:32.115
3 ,11.416 ,1:32.419
44 ,17.032 ,1:30.961
19 ,26.603 ,1:32.966
8 ,36.246 ,1:33.327
27 ,37.351 ,1:33.211
77 ,38.352 ,1:33.539
30 ,41.441 ,1:33.537
55 ,43.377 ,1:32.709
11 ,45.111 ,1:34.794
33 ,46.892 ,1:36.923
20 ,54.766 ,1:33.838
12 ,60.818 ,1:33.392
22 ,68.787 ,1:31.684
9 ,80.762 ,1:34.907
94 ,88.374 ,1:41.297
5 ,0,1:32.937
6 ,1.404 ,1:32.685
3 ,10.612 ,1:32.133
44 ,15.165 ,1:31.070
19 ,26.602 ,1:32.936
8 ,36.829 ,1:33.520
27 ,37.793 ,1:33.379
77 ,38.454 ,1:33.039
30 ,42.366 ,1:33.862
55 ,42.770 ,1:32.330
33 ,46.569 ,1:32.614
11 ,47.114 ,1:34.940
20 ,55.547 ,1:33.718
12 ,61.498 ,1:33.617
22 ,67.870 ,1:32.020
9 ,82.220 ,1:34.395
94 ,88.110 ,1:32.673
6 ,0,1:32.679
3 ,8.447 ,1:31.918
44 ,12.476 ,1:31.394
5 ,PIT  ,1:53.109
19 ,25.251 ,1:32.732
8 ,36.134 ,1:33.388
27 ,37.013 ,1:33.303
77 ,37.636 ,1:33.265
30 ,42.305 ,1:34.022
55 ,42.618 ,1:33.931
33 ,44.828 ,1:32.342
11 ,46.919 ,1:33.888
20 ,54.770 ,1:33.306
12 ,61.110 ,1:33.695
22 ,65.894 ,1:32.107
9 ,82.451 ,1:34.314
94 ,86.999 ,1:32.972
6 ,0,1:31.982
3 ,8.403 ,1:31.938
44 ,11.475 ,1:30.981
5 ,21.791 ,1:34.747
19 ,26.049 ,1:32.780
8 ,37.162 ,1:33.010
27 ,38.200 ,1:33.169
77 ,38.863 ,1:33.209
30 ,44.434 ,1:34.111
55 ,44.809 ,1:34.173
33 ,45.449 ,1:32.603
11 ,48.044 ,1:33.107
20 ,55.792 ,1:33.004
12 ,62.535 ,1:33.407
22 ,66.108 ,1:32.196
9 ,84.906 ,1:34.437
94 ,88.081 ,1:33.064
6 ,0,1:31.755
3 ,8.591 ,1:31.943
44 ,10.997 ,1:31.277
5 ,20.287 ,1:30.251
19 ,26.598 ,1:32.304
8 ,38.618 ,1:33.211
27 ,39.882 ,1:33.437
77 ,40.407 ,1:33.299
30 ,46.130 ,1:33.451
55 ,46.371 ,1:33.317
33 ,47.043 ,1:33.349
11 ,49.848 ,1:33.559
20 ,56.826 ,1:32.789
12 ,64.032 ,1:33.252
22 ,66.353 ,1:32.000
9 ,87.268 ,1:34.117
94 ,90.008 ,1:33.682
6 ,0,1:31.668
3 ,9.045 ,1:32.122
44 ,10.914 ,1:31.585
5 ,19.231 ,1:30.612
19 ,27.355 ,1:32.425
8 ,40.335 ,1:33.385
27 ,41.846 ,1:33.632
77 ,42.274 ,1:33.535
30 ,48.410 ,1:33.948
55 ,48.819 ,1:34.116
33 ,49.275 ,1:33.900
11 ,51.472 ,1:33.292
20 ,57.941 ,1:32.783
12 ,65.882 ,1:33.518
22 ,67.030 ,1:32.345
9 ,89.690 ,1:34.090
6 ,0,1:32.137
94 ,1 LAP ,1:35.761
3 ,9.172 ,1:32.264
44 ,10.211 ,1:31.434
5 ,17.721 ,1:30.627
19 ,27.506 ,1:32.288
8 ,41.337 ,1:33.139
27 ,42.772 ,1:33.063
77 ,43.371 ,1:33.234
30 ,49.325 ,1:33.052
55 ,49.712 ,1:33.030
33 ,50.320 ,1:33.182
11 ,52.115 ,1:32.780
20 ,58.595 ,1:32.791
12 ,66.810 ,1:33.065
22 ,67.392 ,1:32.499
6 ,0,1:31.651
94 ,1 LAP ,1:33.994
3 ,9.640 ,1:32.119
44 ,10.348 ,1:31.788
5 ,17.134 ,1:31.064
19 ,28.454 ,1:32.599
8 ,43.308 ,1:33.622
27 ,44.628 ,1:33.507
77 ,45.093 ,1:33.373
30 ,51.182 ,1:33.508
55 ,51.808 ,1:33.747
33 ,52.306 ,1:33.637
11 ,54.178 ,1:33.714
20 ,60.188 ,1:33.244
12 ,68.552 ,1:33.393
22 ,69.034 ,1:33.293
6 ,0,1:32.506
94 ,1 LAP ,1:34.316
3 ,9.989 ,1:32.855
44 ,10.261 ,1:32.419
5 ,15.848 ,1:31.220
19 ,28.465 ,1:32.517
8 ,43.736 ,1:32.934
27 ,45.115 ,1:32.993
77 ,45.803 ,1:33.216
30 ,51.961 ,1:33.285
55 ,52.268 ,1:32.966
33 ,52.943 ,1:33.143
11 ,55.172 ,1:33.500
20 ,61.002 ,1:33.320
12 ,69.398 ,1:33.352
22 ,70.115 ,1:33.587
6 ,0,1:31.467
94 ,1 LAP ,1:35.147
44 ,9.997 ,1:31.203
5 ,15.485 ,1:31.104
19 ,29.746 ,1:32.748
3 ,PIT  ,1:51.355
8 ,45.476 ,1:33.207
27 ,46.723 ,1:33.075
77 ,47.482 ,1:33.146
55 ,53.079 ,1:32.278
33 ,53.938 ,1:32.462
30 ,55.844 ,1:35.350
11 ,56.989 ,1:33.284
20 ,62.300 ,1:32.765
12 ,71.205 ,1:33.274
22 ,71.895 ,1:33.247
6 ,0,1:31.070
44 ,9.735 ,1:30.808
94 ,1 LAP ,1:36.344
5 ,15.229 ,1:30.814
19 ,31.386 ,1:32.710
3 ,36.233 ,1:37.426
8 ,47.886 ,1:33.480
27 ,48.870 ,1:33.217
77 ,49.532 ,1:33.120
55 ,53.814 ,1:31.805
33 ,54.922 ,1:32.054
30 ,58.188 ,1:33.414
11 ,58.965 ,1:33.046
20 ,63.945 ,1:32.715
12 ,72.976 ,1:32.841
22 ,73.687 ,1:32.862
6 ,0,1:30.854
44 ,9.937 ,1:31.056
5 ,15.571 ,1:31.196
94 ,1 LAP ,1:36.021
19 ,33.609 ,1:33.077
3 ,35.427 ,1:30.048
8 ,50.080 ,1:33.048
27 ,51.188 ,1:33.172
77 ,51.716 ,1:33.038
55 ,54.719 ,1:31.759
33 ,55.584 ,1:31.516
30 ,60.968 ,1:33.634
11 ,61.901 ,1:33.790
20 ,66.107 ,1:33.016
12 ,75.338 ,1:33.216
22 ,75.995 ,1:33.162
6 ,0,1:30.812
44 ,10.703 ,1:31.578
5 ,15.538 ,1:30.779
94 ,1 LAP ,1:34.458
19 ,35.634 ,1:32.837
3 ,35.753 ,1:31.138
8 ,52.400 ,1:33.132
27 ,53.552 ,1:33.176
77 ,54.040 ,1:33.136
55 ,55.720 ,1:31.813
33 ,56.767 ,1:31.995
30 ,63.330 ,1:33.174
11 ,64.245 ,1:33.156
20 ,67.747 ,1:32.452
12 ,77.636 ,1:33.110
22 ,78.261 ,1:33.078
6 ,0,1:31.415
44 ,10.491 ,1:31.203
5 ,14.848 ,1:30.725
94 ,1 LAP ,1:35.023
3 ,34.303 ,1:29.965
19 ,37.668 ,1:33.449
8 ,54.026 ,1:33.041
27 ,55.581 ,1:33.444
77 ,55.984 ,1:33.359
55 ,56.589 ,1:32.284
33 ,57.421 ,1:32.069
30 ,65.064 ,1:33.149
11 ,66.271 ,1:33.441
20 ,69.129 ,1:32.797
12 ,79.250 ,1:33.029
22 ,79.802 ,1:32.956
6 ,0,1:31.222
44 ,10.321 ,1:31.052
5 ,14.216 ,1:30.590
94 ,1 LAP ,1:35.005
3 ,32.547 ,1:29.466
19 ,39.339 ,1:32.893
8 ,55.745 ,1:32.941
27 ,57.285 ,1:32.926
77 ,58.054 ,1:33.292
55 ,58.477 ,1:33.110
33 ,59.201 ,1:33.002
30 ,67.111 ,1:33.269
11 ,68.413 ,1:33.364
20 ,70.366 ,1:32.459
12 ,80.800 ,1:32.772
22 ,81.516 ,1:32.936
6 ,0,1:31.300
44 ,9.667 ,1:30.646
5 ,13.379 ,1:30.463
3 ,30.667 ,1:29.420
94 ,1 LAP ,1:36.832
19 ,41.207 ,1:33.168
8 ,57.307 ,1:32.862
27 ,58.932 ,1:32.947
77 ,59.662 ,1:32.908
55 ,60.249 ,1:33.072
33 ,60.792 ,1:32.891
30 ,68.997 ,1:33.186
11 ,70.407 ,1:33.294
20 ,71.881 ,1:32.815
12 ,82.211 ,1:32.711
22 ,82.967 ,1:32.751
6 ,0,1:31.811
44 ,8.540 ,1:30.684
5 ,11.839 ,1:30.271
3 ,27.853 ,1:28.997
94 ,1 LAP ,1:35.026
19 ,42.486 ,1:33.090
8 ,58.419 ,1:32.923
27 ,59.954 ,1:32.833
77 ,60.837 ,1:32.986
55 ,61.287 ,1:32.849
