77 ,51.098 ,1:54.978
33 ,53.353 ,1:53.460
98 ,1 LAP ,1:58.180
28 ,1 LAP ,1:58.374
9 ,83.055 ,1:54.984
12 ,89.503 ,1:55.880
44 ,0,1:53.973
14 ,1 LAP ,1:56.038
6 ,4.419 ,1:53.960
5 ,28.843 ,1:55.696
8 ,29.652 ,1:55.397
11 ,40.874 ,1:56.045
19 ,41.902 ,1:56.212
26 ,42.425 ,1:56.229
7 ,43.889 ,1:56.048
22 ,1 LAP ,1:55.869
77 ,52.465 ,1:55.340
33 ,53.110 ,1:53.730
98 ,1 LAP ,1:58.224
28 ,1 LAP ,1:58.469
9 ,84.607 ,1:55.525
12 ,90.951 ,1:55.421
44 ,0,1:54.125
6 ,4.100 ,1:53.806
14 ,1 LAP ,1:56.543
5 ,31.125 ,1:56.407
8 ,31.716 ,1:56.189
11 ,42.917 ,1:56.168
19 ,43.629 ,1:55.852
26 ,44.170 ,1:55.870
7 ,45.663 ,1:55.899
22 ,1 LAP ,1:55.533
33 ,54.008 ,1:55.023
77 ,55.883 ,1:57.543
98 ,1 LAP ,1:58.196
9 ,85.935 ,1:55.453
28 ,1 LAP ,2:00.340
12 ,91.905 ,1:55.079
44 ,0,1:54.131
6 ,4.091 ,1:54.122
14 ,1 LAP ,1:55.741
5 ,32.943 ,1:55.949
8 ,33.500 ,1:55.915
11 ,45.163 ,1:56.377
26 ,45.589 ,1:55.550
19 ,46.964 ,1:57.466
7 ,48.124 ,1:56.592
22 ,1 LAP ,1:56.003
33 ,53.951 ,1:54.074
77 ,57.243 ,1:55.491
98 ,1 LAP ,1:58.260
9 ,87.278 ,1:55.474
12 ,94.019 ,1:56.245
28 ,1 LAP ,2:00.081
44 ,0,1:54.222
6 ,3.942 ,1:54.073
14 ,1 LAP ,1:56.844
5 ,34.837 ,1:56.116
8 ,35.589 ,1:56.311
26 ,45.332 ,1:53.965
11 ,48.561 ,1:57.620
19 ,49.222 ,1:56.480
7 ,50.283 ,1:56.381
22 ,1 LAP ,1:56.242
33 ,53.605 ,1:53.876
77 ,58.337 ,1:55.316
98 ,1 LAP ,1:58.351
9 ,88.579 ,1:55.523
12 ,96.714 ,1:56.917
28 ,1 LAP ,1:58.834
44 ,0,1:54.799
6 ,3.277 ,1:54.134
14 ,1 LAP ,1:57.403
8 ,37.044 ,1:56.254
26 ,46.107 ,1:55.574
11 ,52.216 ,1:58.454
19 ,52.821 ,1:58.398
7 ,53.418 ,1:57.934
33 ,53.756 ,1:54.950
22 ,1 LAP ,1:58.331
77 ,60.296 ,1:56.758
9 ,90.165 ,1:56.385
98 ,1 LAP ,2:00.608
12 ,99.440 ,1:57.525
5 ,PIT  ,3:03.554
28 ,1 LAP ,1:59.377
44 ,0,1:55.397
6 ,2.058 ,1:54.178
14 ,1 LAP ,1:56.808
8 ,37.988 ,1:56.341
26 ,45.692 ,1:54.982
11 ,53.997 ,1:57.178
19 ,55.283 ,1:57.859
7 ,55.703 ,1:57.682
33 ,56.076 ,1:57.717
22 ,1 LAP ,1:58.154
77 ,61.040 ,1:56.141
9 ,91.234 ,1:56.466
98 ,1 LAP ,1:58.805
12 ,102.311 ,1:58.268
28 ,1 LAP ,1:59.019
